radius,mean_uncertainty_all,mean_uncertainty_certain_positive,mean_uncertainty_uncertain_boundary,mean_uncertainty_certain_negative,pixels_certain_positive,pixels_uncertain_boundary,pixels_certain_negative
2,0.0006612425786443055,0.001888832775875926,0.036063119769096375,2.5008539523696527e-05,3210,4462,254472
3,0.0005015147035010159,0.0015219529159367085,0.018976746127009392,7.485866717615863e-06,1806,6683,253655
3,0.0006612425786443055,0.0015061580343171954,0.024944378063082695,1.307865750277415e-05,2141,6687,253316
1,0.0004630369949154556,0.002311483258381486,0.04817717522382736,1.2110094758099876e-05,5011,2215,254918
1,0.0005613942630589008,0.001808265340514481,0.056026458740234375,5.617211718345061e-05,5056,2208,254880
2,0.0004630369949154556,0.0016304135788232088,0.0253506638109684,1.0819450835697353e-05,3931,4427,253786
2,0.0005613942630589008,0.0011812036391347647,0.029657015576958656,4.5673474232899025e-05,3979,4413,253752
3,0.0004630369949154556,0.0014289472019299865,0.017280668020248413,1.0381029824202415e-05,2871,6635,252638
3,0.0005613942630589008,0.0009579195757396519,0.020405715331435204,3.730345633812249e-05,2923,6613,252608
1,0.0006649276474490762,0.002553515834733844,0.0521266795694828,0.0002707538951653987,3263,1849,257032
1,0.0008955717203207314,0.008449244312942028,0.06169469654560089,0.00030893026269041,3478,2044,256622
2,0.0006649276474490762,0.0017087870510295033,0.030748123303055763,0.00022226490546017885,2370,3686,256088
2,0.0008955717203207314,0.005910406820476055,0.03639423847198486,0.0002797405468299985,2483,4083,255578
3,0.0006649276474490762,0.0014576097019016743,0.021602394059300423,0.00020799772755708545,1502,5511,255131
3,0.0008955717203207314,0.004524813033640385,0.026529867202043533,0.00025822778115980327,1512,6114,254518
1,0.0007557399803772569,0.0061954413540661335,0.020877724513411522,0.00044413484283722937,5907,2335,253902
1,0.0005410053418017924,0.002899618586525321,0.05651750788092613,3.6384048144100234e-05,3651,2157,256336
2,0.0007557399803772569,0.005684278439730406,0.019805163145065308,0.00031120071071200073,4767,4664,252713
2,0.0005410053418017924,0.0012241387739777565,0.03022082708775997,3.273625043220818e-05,2601,4311,255232
3,0.0007557399803772569,0.0036989706568419933,0.017729923129081726,0.00024480614229105413,3701,6929,251514
3,0.0005410053418017924,0.0009370814077556133,0.02047387883067131,3.190129064023495e-05,1573,6459,254112
1,0.0005547050968743861,0.007509323302656412,0.03204880282282829,0.00016607689030934125,3158,2468,256518
1,0.0013959225034341216,0.008976918645203114,0.05494631454348564,0.0007398351444862783,5086,2400,254658
2,0.0005547050968743861,0.004523828625679016,0.024799134582281113,5.6488075642846525e-05,1958,4925,255261
2,0.0013959225034341216,0.005095338448882103,0.03397335112094879,0.0007220639381557703,3912,4798,253434
3,0.0005547050968743861,0.0034115766175091267,0.01929926872253418,6.906003363837954e-06,864,7291,253989
3,0.0013959225034341216,0.004272555932402611,0.02441529743373394,0.0007079234346747398,2757,7193,252194
1,0.0013350669760257006,0.007607629522681236,0.06626571714878082,0.0006726123974658549,4611,2160,255373
1,0.0004071206785738468,0.0019889725372195244,0.035932864993810654,8.598321437602863e-05,5132,2076,254936
2,0.0013350669760257006,0.00539023894816637,0.040039557963609695,0.0006214859895408154,3559,4315,254270
2,0.0004071206785738468,0.0008916356600821018,0.020091179758310318,7.699624256929383e-05,4126,4156,253862
3,0.0013350669760257006,0.004580526612699032,0.029030485078692436,0.0005955774104222655,2529,6463,253152
3,0.0004071206785738468,0.0007563647232018411,0.01367049477994442,7.534844917245209e-05,3140,6240,252764
1,0.0017420509830117226,0.06707579642534256,0.07537899166345596,0.0002808576973620802,3477,2008,256659
1,0.0006597648025490344,0.007415428292006254,0.03361744061112404,0.0001893361477414146,4955,2618,254571
2,0.0017420509830117226,0.06716128438711166,0.05877101421356201,0.00020707071234937757,2498,4015,255631
2,0.0006597648025490344,0.006428278982639313,0.026386922225356102,4.5376509660854936e-05,3678,5223,253243
3,0.0017420509830117226,0.07106643170118332,0.050800126045942307,0.0001613402273505926,1564,5993,254587
3,0.0006597648025490344,0.004923148080706596,0.02032078243792057,1.7263691916014068e-05,2568,7675,251901
1,0.0011858614161610603,0.0027865387964993715,0.04245113208889961,0.0008581663714721799,2617,1944,257583
1,0.0006524144555442035,0.002831996651366353,0.03962583467364311,0.00025766511680558324,5789,2250,254105
2,0.0011858614161610603,0.0013267090544104576,0.023683369159698486,0.0008442202233709395,1671,3886,256587
2,0.0006524144555442035,0.0015006186440587044,0.023285383358597755,0.00023458381474483758,4693,4494,252957
3,0.0011858614161610603,0.0010503088124096394,0.016952326521277428,0.0008277205051854253,756,5812,255576
3,0.0006524144555442035,0.0013267159229144454,0.016431039199233055,0.00022086160606704652,3619,6732,251793
1,0.000569429190363735,0.008513594046235085,0.03240225464105606,0.00011484912101877853,6200,2078,253866
1,0.0006243271054700017,0.006741466466337442,0.07140428572893143,0.00010082851076731458,2487,1693,257964
2,0.000569429190363735,0.005652225110679865,0.024202272295951843,7.747924973955378e-05,5187,4147,252810
