center,mask_name,operation,radius,f1,precision,recall,miou,gt_area,perturbed_area,area_ratio
Colour1,Color1_000686.PNG,dilation,1,0.9382208470515893,0.8836309681475086,0.9999999999940029,0.8836309681475086,16675.0,18871.0,1.1316941529167515
Colour1,Color1_000686.PNG,dilation,2,0.8813191547375494,0.787820088817973,0.9999999999940029,0.787820088817973,16675.0,21166.0,1.269325337323722
Colour1,Color1_000686.PNG,dilation,3,0.8324804186863731,0.7130334388064952,0.9999999999940029,0.7130334388064952,16675.0,23386.0,1.402458770606282
Colour1,Color1_000687.PNG,erosion,1,0.9435893936552562,0.9999999999937984,0.8932033456993673,0.8932033456993673,18053.0,16125.0,0.8932033456993673
Colour1,Color1_000687.PNG,erosion,2,0.8785562931347562,0.9999999999929293,0.7834154988047226,0.7834154988047226,18053.0,14143.0,0.7834154988047226
Colour1,Color1_000687.PNG,erosion,3,0.8081467795897203,0.9999999999918306,0.6780590483538578,0.6780590483538578,18053.0,12241.0,0.6780590483538578
Colour1,Color1_000687.PNG,dilation,1,0.949108829783832,0.9031467306973678,0.9999999999944608,0.9031467306973678,18053.0,19989.0,1.107239793933932
Colour1,Color1_000687.PNG,dilation,2,0.9012080175761479,0.8201808186778421,0.9999999999944608,0.8201808186778421,18053.0,22011.0,1.2192433390504667
Colour1,Color1_000687.PNG,dilation,3,0.8591756601060868,0.7531183513380622,0.9999999999944608,0.7531183513380622,18053.0,23971.0,1.327812551923072
Colour1,Color1_000688.PNG,erosion,1,0.980357528390154,0.9999999999980863,0.9614719411205861,0.9614719411205861,54350.0,52256.0,0.9614719411205861
Colour1,Color1_000688.PNG,erosion,2,0.9590614774939817,0.9999999999980029,0.9213431462724538,0.9213431462724538,54350.0,50075.0,0.9213431462724538
Colour1,Color1_000688.PNG,erosion,3,0.938030568516235,0.999999999997917,0.8832934682596444,0.8832934682596444,54350.0,48007.0,0.8832934682596444
Colour1,Color1_000688.PNG,dilation,1,0.9810114658460134,0.9627307188136133,0.99999999999816,0.9627307188136133,54350.0,56454.0,1.0387120515160282
Colour1,Color1_000688.PNG,dilation,2,0.9617255707252022,0.9262730929154573,0.99999999999816,0.9262730929154573,54350.0,58676.0,1.079595216189366
Colour1,Color1_000688.PNG,dilation,3,0.9439696597565556,0.8938850695686098,0.99999999999816,0.8938850695686098,54350.0,60802.0,1.1187120515158808
Colour1,Color1_000689.PNG,erosion,1,0.9730459318119216,0.9999999999975647,0.9475068644847654,0.9475068644847654,43339.0,41064.0,0.9475068644847654
Colour1,Color1_000689.PNG,erosion,2,0.9436339428198375,0.999999999997417,0.8932831860428406,0.8932831860428406,43339.0,38714.0,0.8932831860428406
Colour1,Color1_000689.PNG,erosion,3,0.9138366963151345,0.9999999999972575,0.8413438242671927,0.8413438242671927,43339.0,36463.0,0.8413438242671927
Colour1,Color1_000689.PNG,dilation,1,0.9743370190834724,0.9499583534238965,0.9999999999976926,0.9499583534238965,43339.0,45622.0,1.0526777267563796
Colour1,Color1_000689.PNG,dilation,2,0.9488456113694724,0.9026701657900053,0.9999999999976926,0.9026701657900053,43339.0,48012.0,1.107824361427103
Colour1,Color1_000689.PNG,dilation,3,0.9254734816345096,0.8612850016875111,0.9999999999976926,0.8612850016875111,43339.0,50319.0,1.161055861923069
Colour1,Color1_000690.PNG,erosion,1,0.9579293413071176,0.9999999999962025,0.9192557425088346,0.9192557425088346,28646.0,26333.0,0.9192557425088346
Colour1,Color1_000690.PNG,erosion,2,0.9107777218350916,0.9999999999958251,0.8361725895383783,0.8361725895383783,28646.0,23953.0,0.8361725895383783
Colour1,Color1_000690.PNG,erosion,3,0.8612203842730242,0.999999999995384,0.7562661453579688,0.7562661453579688,28646.0,21664.0,0.7562661453579688
Colour1,Color1_000690.PNG,dilation,1,0.9610654894683424,0.9250492459685309,0.9999999999965091,0.9250492459685309,28646.0,30967.0,1.0810235285866054
Colour1,Color1_000690.PNG,dilation,2,0.9235579991011355,0.8579729244014077,0.9999999999965091,0.8579729244014077,28646.0,33388.0,1.1655379459569728
Colour1,Color1_000690.PNG,dilation,3,0.8899174702912427,0.801667926004529,0.9999999999965091,0.801667926004529,28646.0,35733.0,1.2473992878543343
Colour1,Color1_000691.PNG,erosion,1,0.9305589191336504,0.999999999994131,0.8701358390314057,0.8701358390314057,19582.0,17039.0,0.8701358390314057
Colour1,Color1_000691.PNG,erosion,2,0.848659405514623,0.9999999999930719,0.7371055050518991,0.7371055050518991,19582.0,14434.0,0.7371055050518991
Colour1,Color1_000691.PNG,erosion,3,0.7566194208596267,0.9999999999916078,0.6085180267561612,0.6085180267561612,19582.0,11916.0,0.6085180267561612
Colour1,Color1_000691.PNG,dilation,1,0.9388468877349254,0.8847422400899799,0.9999999999948932,0.8847422400899799,19582.0,22133.0,1.1302726994120607
Colour1,Color1_000691.PNG,dilation,2,0.8828673988335118,0.7902978448591884,0.9999999999948932,0.7902978448591884,19582.0,24778.0,1.2653457256599665
Colour1,Color1_000691.PNG,dilation,3,0.8344305468715294,0.7158995356973059,0.9999999999948932,0.7158995356973059,19582.0,27353.0,1.3968440404381735
Colour1,Color1_000692.PNG,erosion,1,0.9688064137562673,0.9999999999976541,0.9395001322380774,0.9395001322380774,45372.0,42627.0,0.9395001322380774
Colour1,Color1_000692.PNG,erosion,2,0.9346294233024849,0.9999999999974877,0.8772811425529461,0.8772811425529461,45372.0,39804.0,0.8772811425529461
Colour1,Color1_000692.PNG,erosion,3,0.8994857368617616,0.9999999999973034,0.817332275410347,0.817332275410347,45372.0,37084.0,0.817332275410347
Colour1,Color1_000692.PNG,dilation,1,0.9705551550211151,0.9427948051928461,0.999999999997796,0.9427948051928461,45372.0,48125.0,1.0606761879549929
Colour1,Color1_000692.PNG,dilation,2,0.94171850558507,0.8898564368069156,0.999999999997796,0.8898564368069156,45372.0,50988.0,1.1237767786275152
Colour1,Color1_000692.PNG,dilation,3,0.9153393291959109,0.8438947270513458,0.999999999997796,0.8438947270513458,45372.0,53765.0,1.1849819271771467
Colour1,Color1_000693.PNG,erosion,1,0.9658132010092279,0.9999999999971694,0.9338867006769043,0.9338867006769043,37829.0,35328.0,0.9338867006769043
Colour1,Color1_000693.PNG,erosion,2,0.9284327807895468,0.999999999996949,0.8664252293191297,0.8664252293191297,37829.0,32776.0,0.8664252293191297
Colour1,Color1_000693.PNG,erosion,3,0.8895216074158725,0.9999999999966999,0.8010256681360833,0.8010256681360833,37829.0,30302.0,0.8010256681360833
Colour1,Color1_000693.PNG,dilation,1,0.9679020059038124,0.9378005850539496,0.9999999999973566,0.9378005850539496,37829.0,40338.0,1.0663247772844475
Colour1,Color1_000693.PNG,dilation,2,0.936836711425013,0.8811786629376166,0.9999999999973566,0.8811786629376166,37829.0,42930.0,1.1348436384754161
Colour1,Color1_000693.PNG,dilation,3,0.9083464903016217,0.8320832325169213,0.9999999999973566,0.8320832325169213,37829.0,45463.0,1.2018028496624236
Colour1,Color1_000694.PNG,erosion,1,0.9529488684254377,0.999999999995684,0.9101264828308975,0.9101264828308975,25458.0,23170.0,0.9101264828308975
Colour1,Color1_000694.PNG,erosion,2,0.899541750448835,0.9999999999951946,0.817424778062623,0.817424778062623,25458.0,20810.0,0.817424778062623
Colour1,Color1_000694.PNG,erosion,3,0.8429759090529321,0.9999999999946085,0.7285725508652345,0.7285725508652345,25458.0,18548.0,0.7285725508652345
Colour1,Color1_000694.PNG,dilation,1,0.9568517880207881,0.91727318584378,0.9999999999960719,0.91727318584378,25458.0,27754.0,1.0901877602282575
Colour1,Color1_000694.PNG,dilation,2,0.9155577436352598,0.8442661006803599,0.9999999999960719,0.8442661006803599,25458.0,30154.0,1.1844606803315874
Colour1,Color1_000694.PNG,dilation,3,0.8788924453792185,0.783950237110353,0.9999999999960719,0.783950237110353,25458.0,32474.0,1.2755911697648064
Colour1,Color1_000695.PNG,erosion,1,0.9796418709294211,0.9999999999983733,0.9600962064049726,0.9600962064049726,64029.0,61474.0,0.9600962064049726
Colour1,Color1_000695.PNG,erosion,2,0.957318214810739,0.9999999999982989,0.9181308469585373,0.9181308469585373,64029.0,58787.0,0.9181308469585373
Colour1,Color1_000695.PNG,erosion,3,0.9353784263264613,0.9999999999982224,0.8786018835201571,0.8786018835201571,64029.0,56256.0,0.8786018835201571
Colour1,Color1_000695.PNG,dilation,1,0.980378296531712,0.961511893319075,0.9999999999984382,0.961511893319075,64029.0,66592.0,1.0400287369769323
Colour1,Color1_000695.PNG,dilation,2,0.9603221122232267,0.9236728216951476,0.9999999999984382,0.9236728216951476,64029.0,69320.0,1.0826344312716385
Colour1,Color1_000695.PNG,dilation,3,0.9420462072286953,0.8904418206838132,0.9999999999984382,0.8904418206838132,64029.0,71907.0,1.123037998405218
Colour1,Color1_000696.PNG,erosion,1,0.9830208576843554,0.9999999999985624,0.9666087681498414,0.9666087681498414,71965.0,69562.0,0.9666087681498414
Colour1,Color1_000696.PNG,erosion,2,0.964800433388624,0.9999999999985091,0.931994719654093,0.931994719654093,71965.0,67071.0,0.931994719654093
Colour1,Color1_000696.PNG,erosion,3,0.9467868195514297,0.9999999999984542,0.8989508788982159,0.8989508788982159,71965.0,64693.0,0.8989508788982159
Colour1,Color1_000696.PNG,dilation,1,0.983524731174037,0.9675836291263746,0.9999999999986104,0.9675836291263746,71965.0,74376.0,1.0335023969971049
Colour1,Color1_000696.PNG,dilation,2,0.9668036471895979,0.9357405697778671,0.9999999999986104,0.9357405697778671,71965.0,76907.0,1.0686722712414802
Colour1,Color1_000696.PNG,dilation,3,0.9512447702514986,0.9070227622181102,0.9999999999986104,0.9070227622181102,71965.0,79342.0,1.102508163689151
Colour1,Color1_000697.PNG,erosion,1,0.946185095309531,0.9999999999951409,0.8978665852236034,0.8978665852236034,22921.0,20580.0,0.8978665852236034
Colour1,Color1_000697.PNG,erosion,2,0.8824747806514482,0.9999999999944751,0.789668862611624,0.789668862611624,22921.0,18100.0,0.789668862611624
Colour1,Color1_000697.PNG,erosion,3,0.815696965231421,0.9999999999936656,0.6887570350303706,0.6887570350303706,22921.0,15787.0,0.6887570350303706
Colour1,Color1_000697.PNG,dilation,1,0.9512564087897076,0.907043925599893,0.9999999999956372,0.907043925599893,22921.0,25270.0,1.1024824396793225
Colour1,Color1_000697.PNG,dilation,2,0.9039318035950931,0.8247040621709614,0.9999999999956372,0.8247040621709614,22921.0,27793.0,1.212556171191429
Colour1,Color1_000697.PNG,dilation,3,0.8635258612261981,0.7598289464935363,0.9999999999956372,0.7598289464935363,22921.0,30166.0,1.316085685610069
Colour1,Color1_000698.PNG,erosion,1,0.9277446909674333,0.9999999999931076,0.8652275031256174,0.8652275031256174,16769.0,14509.0,0.8652275031256174
Colour1,Color1_000698.PNG,erosion,2,0.8423995094302009,0.9999999999918052,0.7277118492412922,0.7277118492412922,16769.0,12203.0,0.7277118492412922
Colour1,Color1_000698.PNG,erosion,3,0.7457271681566613,0.9999999999899698,0.5945494662735133,0.5945494662735133,16769.0,9970.0,0.5945494662735133
Colour1,Color1_000698.PNG,dilation,1,0.9366586107550596,0.8808635814420294,0.9999999999940365,0.8808635814420294,16769.0,19037.0,1.1352495676478307
Colour1,Color1_000698.PNG,dilation,2,0.8790396068483708,0.7841844369585476,0.9999999999940365,0.7841844369585476,16769.0,21384.0,1.2752102093072024
Colour1,Color1_000698.PNG,dilation,3,0.8292248247388171,0.7082699780338391,0.9999999999940365,0.7082699780338391,16769.0,23676.0,1.4118909893171214
Colour1,Color1_000699.PNG,erosion,1,0.9542494539486946,0.9999999999963513,0.912502080902572,0.912502080902572,30035.0,27407.0,0.912502080902572
Colour1,Color1_000699.PNG,erosion,2,0.901185287427924,0.9999999999959404,0.8201431663032457,0.8201431663032457,30035.0,24633.0,0.8201431663032457
Colour1,Color1_000699.PNG,erosion,3,0.8463163067127547,0.9999999999954613,0.7335774929224785,0.7335774929224785,30035.0,22033.0,0.7335774929224785
Colour1,Color1_000699.PNG,dilation,1,0.9579625055026489,0.9193168253162765,0.9999999999966706,0.9193168253162765,30035.0,32671.0,1.0877642750088639
Colour1,Color1_000699.PNG,dilation,2,0.9168052494076941,0.8463901256809829,0.9999999999966706,0.8463901256809829,30035.0,35486.0,1.1814882636884252
Colour1,Color1_000699.PNG,dilation,3,0.8810371898185613,0.7873695800325398,0.9999999999966706,0.7873695800325398,30035.0,38146.0,1.2700516064549023
Colour1,Color1_000700.PNG,erosion,1,0.9615962050556509,0.9999999999969948,0.9260331153445776,0.9260331153445776,35935.0,33277.0,0.9260331153445776
Colour1,Color1_000700.PNG,erosion,2,0.918874147417031,0.9999999999967258,0.8499234729348826,0.8499234729348826,35935.0,30542.0,0.8499234729348826
Colour1,Color1_000700.PNG,erosion,3,0.8743049081057318,0.999999999996417,0.7766801168755345,0.7766801168755345,35935.0,27910.0,0.7766801168755345
Colour1,Color1_000700.PNG,dilation,1,0.9642319990041753,0.9309344317480611,0.9999999999972172,0.9309344317480611,35935.0,38601.0,1.074189508832408
Colour1,Color1_000700.PNG,dilation,2,0.9296218669194634,0.8684986465562923,0.9999999999972172,0.8684986465562923,35935.0,41376.0,1.151412272154859
Colour1,Color1_000700.PNG,dilation,3,0.8983637209671222,0.8154813234674908,0.9999999999972172,0.8154813234674908,35935.0,44066.0,1.2262696535377033
Colour1,Color1_000701.PNG,erosion,1,0.9243265555263263,0.9999999999923913,0.8593004249698639,0.8593004249698639,15295.0,13143.0,0.8593004249698639
Colour1,Color1_000701.PNG,erosion,2,0.8336446686534391,0.9999999999908524,0.7147433801849313,0.7147433801849313,15295.0,10932.0,0.7147433801849313
Colour1,Color1_000701.PNG,erosion,3,0.7307053478107894,0.9999999999886428,0.5756783262466447,0.5756783262466447,15295.0,8805.0,0.5756783262466447
Colour1,Color1_000701.PNG,dilation,1,0.9340457517385138,0.8762532225673088,0.9999999999934619,0.8762532225673088,15295.0,17455.0,1.1412226217643593
Colour1,Color1_000701.PNG,dilation,2,0.8739749800740009,0.7761595453122087,0.9999999999934619,0.7761595453122087,15295.0,19706.0,1.2883949002857902
Colour1,Color1_000701.PNG,dilation,3,0.8226434906297934,0.6987208771096449,0.9999999999934619,0.6987208771096449,15295.0,21890.0,1.4311866622985865
Colour1,Color1_000702.PNG,erosion,1,0.9160950911595618,0.9999999999920356,0.8451803984865025,0.8451803984865025,14856.0,12556.0,0.8451803984865025
Colour1,Color1_000702.PNG,erosion,2,0.8137501014464844,0.9999999999901873,0.6859854604154147,0.6859854604154147,14856.0,10191.0,0.6859854604154147
Colour1,Color1_000702.PNG,erosion,3,0.6954115901979124,0.9999999999873722,0.5330506192748179,0.5330506192748179,14856.0,7919.0,0.5330506192748179
Colour1,Color1_000702.PNG,dilation,1,0.9279200002227522,0.8655325098994084,0.9999999999932686,0.8655325098994084,14856.0,17164.0,1.1553581044617975
Colour1,Color1_000702.PNG,dilation,2,0.8630936328493667,0.7591598957496082,0.9999999999932686,0.7591598957496082,14856.0,19569.0,1.3172455573416986
Colour1,Color1_000702.PNG,dilation,3,0.8083357790217411,0.6783251906274675,0.9999999999932686,0.6783251906274675,14856.0,21901.0,1.4742191706955154
Colour1,Color1_000703.PNG,erosion,1,0.972091443902421,0.9999999999978859,0.9456984625208515,0.9456984625208515,50017.0,47301.0,0.9456984625208515
Colour1,Color1_000703.PNG,erosion,2,0.9412934614470162,0.9999999999977512,0.8890977067779173,0.8890977067779173,50017.0,44470.0,0.8890977067779173
Colour1,Color1_000703.PNG,erosion,3,0.9102456064822975,0.9999999999976064,0.8352760061562363,0.8352760061562363,50017.0,41778.0,0.8352760061562363
Colour1,Color1_000703.PNG,dilation,1,0.9734910650802475,0.948351377484408,0.9999999999980007,0.948351377484408,50017.0,52741.0,1.0544614830936392
Colour1,Color1_000703.PNG,dilation,2,0.9470315418415282,0.8993922175053956,0.9999999999980007,0.8993922175053956,50017.0,55612.0,1.1118619669290204
Colour1,Color1_000703.PNG,dilation,3,0.923035705773136,0.8570718667520184,0.9999999999980007,0.8570718667520184,50017.0,58358.0,1.1667633004755047
Colour1,Color1_000704.PNG,erosion,1,0.9700180539859339,0.9999999999977239,0.9417817028188679,0.9417817028188679,46652.0,43936.0,0.9417817028188679
Colour1,Color1_000704.PNG,erosion,2,0.9370941152865178,0.9999999999975686,0.8816342278983074,0.8816342278983074,46652.0,41130.0,0.8816342278983074
Colour1,Color1_000704.PNG,erosion,3,0.9034668678454069,0.9999999999973984,0.8239303781170713,0.8239303781170713,46652.0,38438.0,0.8239303781170713
Colour1,Color1_000704.PNG,dilation,1,0.9716332236667375,0.9448314970816898,0.9999999999978565,0.9448314970816898,46652.0,49376.0,1.0583897796427626
Colour1,Color1_000704.PNG,dilation,2,0.9436656256629713,0.8933399716577431,0.9999999999978565,0.8933399716577431,46652.0,52222.0,1.1193946668929105
Colour1,Color1_000704.PNG,dilation,3,0.9181566305468474,0.8486965380471744,0.9999999999978565,0.8486965380471744,46652.0,54969.0,1.1782774586273295
Colour1,Color1_000705.PNG,erosion,1,0.9552572207896529,0.999999999995663,0.9143468950713207,0.9143468950713207,25218.0,23058.0,0.9143468950713207
Colour1,Color1_000705.PNG,erosion,2,0.9034936565730156,0.9999999999951874,0.823974938532699,0.823974938532699,25218.0,20779.0,0.823974938532699
Colour1,Color1_000705.PNG,erosion,3,0.8500945682055014,0.9999999999946361,0.7392735347738152,0.7392735347738152,25218.0,18643.0,0.7392735347738152
Colour1,Color1_000705.PNG,dilation,1,0.9587863541570211,0.9208354633720849,0.9999999999960345,0.9208354633720849,25218.0,27386.0,1.0859703386426918
Colour1,Color1_000705.PNG,dilation,2,0.9183037574785613,0.8489479885512575,0.9999999999960345,0.8489479885512575,25218.0,29705.0,1.1779284637910306
Colour1,Color1_000705.PNG,dilation,3,0.8830604426704979,0.7906072671386318,0.9999999999960345,0.7906072671386318,25218.0,31897.0,1.2648505036035178
Colour1,Color1_000706.PNG,erosion,1,0.9439389502397025,0.9999999999954103,0.8938299967144165,0.8938299967144165,24376.0,21788.0,0.8938299967144165
Colour1,Color1_000706.PNG,erosion,2,0.8758271926789601,0.9999999999947343,0.7790859862127539,0.7790859862127539,24376.0,18991.0,0.7790859862127539
Colour1,Color1_000706.PNG,erosion,3,0.8052151268759572,0.9999999999939128,0.6739415818810554,0.6739415818810554,24376.0,16428.0,0.6739415818810554
Colour1,Color1_000706.PNG,dilation,1,0.9494429664051675,0.9037520391483621,0.9999999999958976,0.9037520391483621,24376.0,26972.0,1.106498194941309
Colour1,Color1_000706.PNG,dilation,2,0.8997157442469905,0.8177121771190281,0.9999999999958976,0.8177121771190281,24376.0,29810.0,1.2229241877206147
Colour1,Color1_000706.PNG,dilation,3,0.858219153199022,0.7516497070590451,0.9999999999958976,0.7516497070590451,24376.0,32430.0,1.3304069576578175
Colour1,Color1_000707.PNG,erosion,1,0.9735302314420218,0.999999999997359,0.9484257195076812,0.9484257195076812,39923.0,37864.0,0.9484257195076812
Colour1,Color1_000707.PNG,erosion,2,0.944240915920059,0.9999999999971994,0.8943716654537626,0.8943716654537626,39923.0,35706.0,0.8943716654537626
Colour1,Color1_000707.PNG,erosion,3,0.9150473727025759,0.99999999999703,0.8433985421916104,0.8433985421916104,39923.0,33671.0,0.8433985421916104
Colour1,Color1_000707.PNG,dilation,1,0.9747658602024488,0.9507739938057852,0.9999999999974951,0.9507739938057852,39923.0,41990.0,1.051774666229863
Colour1,Color1_000707.PNG,dilation,2,0.9492931460222038,0.9034805829616559,0.9999999999974951,0.9034805829616559,39923.0,44188.0,1.1068306489965514
Colour1,Color1_000707.PNG,dilation,3,0.9262661621905243,0.8626590894339492,0.9999999999974951,0.8626590894339492,39923.0,46279.0,1.159206472456581
Colour1,Color1_000708.PNG,erosion,1,0.9343027818972346,0.9999999999945193,0.8767057466803925,0.8767057466803925,20812.0,18246.0,0.8767057466803925
Colour1,Color1_000708.PNG,erosion,2,0.857268310657014,0.999999999993595,0.7501921968059283,0.7501921968059283,20812.0,15613.0,0.7501921968059283
Colour1,Color1_000708.PNG,erosion,3,0.7717185550562146,0.9999999999923523,0.6282913703602331,0.6282913703602331,20812.0,13076.0,0.6282913703602331
Colour1,Color1_000708.PNG,dilation,1,0.9417620208472551,0.8899341486321306,0.9999999999951951,0.8899341486321306,20812.0,23386.0,1.1236786469290616
Colour1,Color1_000708.PNG,dilation,2,0.8880354515617427,0.7986185725218778,0.9999999999951951,0.7986185725218778,20812.0,26060.0,1.2521622141012292
Colour1,Color1_000708.PNG,dilation,3,0.8413987788265838,0.7262195547465761,0.9999999999951951,0.7262195547465761,20812.0,28658.0,1.3769940418922881
Colour1,Color1_000709.PNG,erosion,1,0.9619111185507621,0.9999999999962198,0.9266173946515582,0.9266173946515582,28549.0,26454.0,0.9266173946515582
Colour1,Color1_000709.PNG,erosion,2,0.9195601902579843,0.9999999999958844,0.8510981120149529,0.8510981120149529,28549.0,24298.0,0.8510981120149529
Colour1,Color1_000709.PNG,erosion,3,0.8754923093662735,0.9999999999955009,0.7785561665880466,0.7785561665880466,28549.0,22227.0,0.7785561665880466
Colour1,Color1_000709.PNG,dilation,1,0.9644769014626865,0.9313911000883094,0.9999999999964972,0.9313911000883094,28549.0,30652.0,1.0736628253141138
Colour1,Color1_000709.PNG,dilation,2,0.9299650956866945,0.8690979938480042,0.9999999999964972,0.8690979938480042,28549.0,32849.0,1.1506182353106917
Colour1,Color1_000709.PNG,dilation,3,0.8988271838816572,0.81624542543225,0.9999999999964972,0.81624542543225,28549.0,34976.0,1.225121720546341
Colour1,Color1_000710.PNG,erosion,1,0.9384403004691462,0.999999999994462,0.8840203661956133,0.8840203661956133,20426.0,18057.0,0.8840203661956133
Colour1,Color1_000710.PNG,erosion,2,0.866324357715349,0.9999999999935933,0.7641731126957594,0.7641731126957594,20426.0,15609.0,0.7641731126957594
Colour1,Color1_000710.PNG,erosion,3,0.7876305315476125,0.9999999999924641,0.6496621952381785,0.6496621952381785,20426.0,13270.0,0.6496621952381785
Colour1,Color1_000710.PNG,dilation,1,0.9450137140552921,0.8957593299088025,0.9999999999951042,0.8957593299088025,20426.0,22803.0,1.116371291485771
Colour1,Color1_000710.PNG,dilation,2,0.8935648484145647,0.8076071485022631,0.9999999999951042,0.8076071485022631,20426.0,25292.0,1.238225790652902
Colour1,Color1_000710.PNG,dilation,3,0.8489785250889249,0.7375871158749951,0.9999999999951042,0.7375871158749951,20426.0,27693.0,1.3557720552170969
Colour1,Color1_000711.PNG,erosion,1,0.9444492318219307,0.9999999999953904,0.8947455250313671,0.8947455250313671,24246.0,21694.0,0.8947455250313671
Colour1,Color1_000711.PNG,erosion,2,0.8797301175167586,0.9999999999947479,0.7852841705815999,0.7852841705815999,24246.0,19040.0,0.7852841705815999
Colour1,Color1_000711.PNG,erosion,3,0.8102749830772398,0.9999999999939441,0.6810607935301449,0.6810607935301449,24246.0,16513.0,0.6810607935301449
Colour1,Color1_000711.PNG,dilation,1,0.9498549998752001,0.90449899275944,0.9999999999958755,0.90449899275944,24246.0,26806.0,1.1055844262925614
Colour1,Color1_000711.PNG,dilation,2,0.9022270515221227,0.8218704450668727,0.9999999999958755,0.8218704450668727,24246.0,29501.0,1.2167367813197363
Colour1,Color1_000711.PNG,dilation,3,0.8608403408038485,0.7556802244015718,0.9999999999958755,0.7556802244015718,24246.0,32085.0,1.3233110616129533
Colour1,Color1_000712.PNG,erosion,1,0.9772117337463104,0.9999999999980878,0.9554390324095526,0.9554390324095526,54734.0,52295.0,0.9554390324095526
Colour1,Color1_000712.PNG,erosion,2,0.9520681861054323,0.999999999997989,0.9085212116766388,0.9085212116766388,54734.0,49727.0,0.9085212116766388
Colour1,Color1_000712.PNG,erosion,3,0.9272680450434669,0.9999999999978864,0.8643987283939336,0.8643987283939336,54734.0,47312.0,0.8643987283939336
Colour1,Color1_000712.PNG,dilation,1,0.9781351419088578,0.9572060649499707,0.999999999998173,0.9572060649499707,54734.0,57181.0,1.0447071290220984
Colour1,Color1_000712.PNG,dilation,2,0.9558603449509303,0.915452675239734,0.999999999998173,0.915452675239734,54734.0,59789.0,1.0923557569315374
Colour1,Color1_000712.PNG,dilation,3,0.9356718650043577,0.8791198201078074,0.999999999998173,0.8791198201078074,54734.0,62260.0,1.1375013702613777
Colour1,Color1_000713.PNG,erosion,1,0.9663010581386238,0.9999999999970483,0.9347994040038221,0.9347994040038221,36242.0,33879.0,0.9347994040038221
Colour1,Color1_000713.PNG,erosion,2,0.9281319743889517,0.9999999999968134,0.865901440315474,0.865901440315474,36242.0,31382.0,0.865901440315474
Colour1,Color1_000713.PNG,erosion,3,0.8897976194308,0.9999999999965573,0.8014734286165182,0.8014734286165182,36242.0,29047.0,0.8014734286165182
Colour1,Color1_000713.PNG,dilation,1,0.9683641888119514,0.9386687386663075,0.9999999999972408,0.9386687386663075,36242.0,38610.0,1.0653385574718135
Colour1,Color1_000713.PNG,dilation,2,0.9367035763641951,0.8809431210479316,0.9999999999972408,0.8809431210479316,36242.0,41140.0,1.1351470669357786
Colour1,Color1_000713.PNG,dilation,3,0.9086281830251955,0.8325561094373376,0.9999999999972408,0.8325561094373376,36242.0,43531.0,1.20112024722366
Colour1,Color1_000714.PNG,erosion,1,0.9504901595087806,0.9999999999942853,0.9056515888577494,0.9056515888577494,19322.0,17499.0,0.9056515888577494
Colour1,Color1_000714.PNG,erosion,2,0.8931343131242591,0.999999999993586,0.8069040471959067,0.8069040471959067,19322.0,15591.0,0.8069040471959067
Colour1,Color1_000714.PNG,erosion,3,0.8330010989402873,0.9999999999927494,0.7137977435011189,0.7137977435011189,19322.0,13792.0,0.7137977435011189
Colour1,Color1_000714.PNG,dilation,1,0.9547621489858102,0.9134401739662769,0.9999999999948245,0.9134401739662769,19322.0,21153.0,1.0947624469459953
Colour1,Color1_000714.PNG,dilation,2,0.9109209130777978,0.8364140080479788,0.9999999999948245,0.8364140080479788,19322.0,23101.0,1.195580167678317
Colour1,Color1_000714.PNG,dilation,3,0.8727584313150888,0.7742426670909831,0.9999999999948245,0.7742426670909831,19322.0,24956.0,1.291584722071775
Colour1,Color1_000715.PNG,erosion,1,0.9557901050103367,0.999999999995768,0.9153238301792868,0.9153238301792868,25816.0,23630.0,0.9153238301792868
Colour1,Color1_000715.PNG,erosion,2,0.9058466520012103,0.9999999999953212,0.8278974279484509,0.8278974279484509,25816.0,21373.0,0.8278974279484509
Colour1,Color1_000715.PNG,erosion,3,0.8538701812576963,0.9999999999948006,0.7450030988505384,0.7450030988505384,25816.0,19233.0,0.7450030988505384
Colour1,Color1_000715.PNG,dilation,1,0.9592389795448254,0.9216708318424789,0.9999999999961264,0.9216708318424789,25816.0,28010.0,1.0849860551553883
Colour1,Color1_000715.PNG,dilation,2,0.9198645503534407,0.8516197136608444,0.9999999999961264,0.8516197136608444,25816.0,30314.0,1.1742330337729538
Colour1,Color1_000715.PNG,dilation,3,0.8848974621422259,0.7935571129939949,0.9999999999961264,0.7935571129939949,25816.0,32532.0,1.260148744959482
Colour1,Color1_000716.PNG,erosion,1,0.9340996098291419,0.9999999999940262,0.876348026380084,0.876348026380084,19102.0,16740.0,0.876348026380084
Colour1,Color1_000716.PNG,erosion,2,0.8573308118129814,0.9999999999930226,0.7502879279617303,0.7502879279617303,19102.0,14332.0,0.7502879279617303
Colour1,Color1_000716.PNG,erosion,3,0.7722071771685117,0.9999999999916763,0.6289393780723016,0.6289393780723016,19102.0,12014.0,0.6289393780723016
Colour1,Color1_000716.PNG,dilation,1,0.9415881593639667,0.8896236959720117,0.9999999999947649,0.8896236959720117,19102.0,21472.0,1.124070777923128
Colour1,Color1_000716.PNG,dilation,2,0.8878869079544529,0.798378333190678,0.9999999999947649,0.798378333190678,19102.0,23926.0,1.2525390011451547
